adm_0_name,adm_1_name,adm_2_name,full_name,ISO_A0,FAO_GAUL_code,RNE_iso_code,IBGE_code,calendar_start_date,calendar_end_date,Year,dengue_total,case_definition_standardised,S_res,T_res,UUID,region
NEPAL,GANDAKI PROVINCE,MUSTANG,"NEPAL, GANDAKI PROVINCE, MUSTANG",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,MYAGDI,"NEPAL, GANDAKI PROVINCE, MYAGDI",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,KASKI,"NEPAL, GANDAKI PROVINCE, KASKI",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,8,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,LAMJUNG,"NEPAL, GANDAKI PROVINCE, LAMJUNG",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,7,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,TANAHU,"NEPAL, GANDAKI PROVINCE, TANAHU",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,11,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,NAWALPARASI EAST,"NEPAL, GANDAKI PROVINCE, NAWALPARASI EAST",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,3,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,SYANGJA,"NEPAL, GANDAKI PROVINCE, SYANGJA",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,PARBAT,"NEPAL, GANDAKI PROVINCE, PARBAT",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,BAGLUNG,"NEPAL, GANDAKI PROVINCE, BAGLUNG",NPL,22363,NP-GA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,RUKUM EAST,"NEPAL, LUMBINI PROVINCE, RUKUM EAST",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,ROLPA,"NEPAL, LUMBINI PROVINCE, ROLPA",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,PYUTHAN,"NEPAL, LUMBINI PROVINCE, PYUTHAN",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,GULMI,"NEPAL, LUMBINI PROVINCE, GULMI",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,ARGHAKHANCHI,"NEPAL, LUMBINI PROVINCE, ARGHAKHANCHI",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,PALPA,"NEPAL, LUMBINI PROVINCE, PALPA",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,NAWALPARASI WEST,"NEPAL, LUMBINI PROVINCE, NAWALPARASI WEST",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,RUPANDEHI,"NEPAL, LUMBINI PROVINCE, RUPANDEHI",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,9,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,KAPILBASTU,"NEPAL, LUMBINI PROVINCE, KAPILBASTU",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,DANG,"NEPAL, LUMBINI PROVINCE, DANG",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,BANKE,"NEPAL, LUMBINI PROVINCE, BANKE",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,BARDIYA,"NEPAL, LUMBINI PROVINCE, BARDIYA",NPL,22364,NP-LU,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,DOLPA,"NEPAL, KARNALI PROVINCE, DOLPA",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,MUGU,"NEPAL, KARNALI PROVINCE, MUGU",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,HUMLA,"NEPAL, KARNALI PROVINCE, HUMLA",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,JUMLA,"NEPAL, KARNALI PROVINCE, JUMLA",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,KALIKOT,"NEPAL, KARNALI PROVINCE, KALIKOT",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,DAILEKH,"NEPAL, KARNALI PROVINCE, DAILEKH",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,JAJARKOT,"NEPAL, KARNALI PROVINCE, JAJARKOT",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,RUKUM WEST,"NEPAL, KARNALI PROVINCE, RUKUM WEST",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,SALYAN,"NEPAL, KARNALI PROVINCE, SALYAN",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,SURKHET,"NEPAL, KARNALI PROVINCE, SURKHET",NPL,22359,NP-KA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,BAJURA,"NEPAL, SUDUR PASHCHIM PROVINCE, BAJURA",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,BAJHANG,"NEPAL, SUDUR PASHCHIM PROVINCE, BAJHANG",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,DARCHULA,"NEPAL, SUDUR PASHCHIM PROVINCE, DARCHULA",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,BAITADI,"NEPAL, SUDUR PASHCHIM PROVINCE, BAITADI",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,DADELDHURA,"NEPAL, SUDUR PASHCHIM PROVINCE, DADELDHURA",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,DOTI,"NEPAL, SUDUR PASHCHIM PROVINCE, DOTI",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,6,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,ACHHAM,"NEPAL, SUDUR PASHCHIM PROVINCE, ACHHAM",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,12,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,KAILALI,"NEPAL, SUDUR PASHCHIM PROVINCE, KAILALI",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,12,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,KANCHANPUR,"NEPAL, SUDUR PASHCHIM PROVINCE, KANCHANPUR",NPL,22357,NP-MA,NA,2024-04-01,2024-04-30,2024,5,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,NA,NA,NEPAL,NPL,175,NPL,NA,2024-05-01,2024-05-31,2024,495,Total,Admin0,Month,WHO-ALL-2025-Y01-00,SEARO
NEPAL,KOSHI PROVINCE,TAPLEJUNG,"NEPAL, KOSHI PROVINCE, TAPLEJUNG",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,SANKHUWASABHA,"NEPAL, KOSHI PROVINCE, SANKHUWASABHA",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,SOLUKHUMBU,"NEPAL, KOSHI PROVINCE, SOLUKHUMBU",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,OKHALDHUNGA,"NEPAL, KOSHI PROVINCE, OKHALDHUNGA",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,7,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,KHOTANG,"NEPAL, KOSHI PROVINCE, KHOTANG",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,BHOJPUR,"NEPAL, KOSHI PROVINCE, BHOJPUR",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,9,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,DHANKUTA,"NEPAL, KOSHI PROVINCE, DHANKUTA",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,TERHATHUM,"NEPAL, KOSHI PROVINCE, TERHATHUM",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,PANCHTHAR,"NEPAL, KOSHI PROVINCE, PANCHTHAR",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,ILAM,"NEPAL, KOSHI PROVINCE, ILAM",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,JHAPA,"NEPAL, KOSHI PROVINCE, JHAPA",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,44,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,MORANG,"NEPAL, KOSHI PROVINCE, MORANG",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,SUNSARI,"NEPAL, KOSHI PROVINCE, SUNSARI",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,3,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KOSHI PROVINCE,UDAYAPUR,"NEPAL, KOSHI PROVINCE, UDAYAPUR",NPL,22354,NP-KO,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,SAPTARI,"NEPAL, MADHESH PROVINCE, SAPTARI",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,SIRAHA,"NEPAL, MADHESH PROVINCE, SIRAHA",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,DHANUSA,"NEPAL, MADHESH PROVINCE, DHANUSA",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,MAHOTTARI,"NEPAL, MADHESH PROVINCE, MAHOTTARI",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,SARLAHI,"NEPAL, MADHESH PROVINCE, SARLAHI",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,RAUTAHAT,"NEPAL, MADHESH PROVINCE, RAUTAHAT",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,5,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,BARA,"NEPAL, MADHESH PROVINCE, BARA",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,MADHESH PROVINCE,PARSA,"NEPAL, MADHESH PROVINCE, PARSA",NPL,22352,NP-JA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,DOLAKHA,"NEPAL, BAGMATI PROVINCE, DOLAKHA",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,SINDHUPALCHOK,"NEPAL, BAGMATI PROVINCE, SINDHUPALCHOK",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,5,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,RASUWA,"NEPAL, BAGMATI PROVINCE, RASUWA",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,DHADING,"NEPAL, BAGMATI PROVINCE, DHADING",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,NUWAKOT,"NEPAL, BAGMATI PROVINCE, NUWAKOT",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,KATHMANDU,"NEPAL, BAGMATI PROVINCE, KATHMANDU",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,32,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,BHAKTAPUR,"NEPAL, BAGMATI PROVINCE, BHAKTAPUR",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,LALITPUR,"NEPAL, BAGMATI PROVINCE, LALITPUR",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,KAVREPALANCHOK,"NEPAL, BAGMATI PROVINCE, KAVREPALANCHOK",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,8,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,RAMECHHAP,"NEPAL, BAGMATI PROVINCE, RAMECHHAP",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,SINDHULI,"NEPAL, BAGMATI PROVINCE, SINDHULI",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,MAKWANPUR,"NEPAL, BAGMATI PROVINCE, MAKWANPUR",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,9,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,BAGMATI PROVINCE,CHITAWAN,"NEPAL, BAGMATI PROVINCE, CHITAWAN",NPL,22351,NP-BA,NA,2024-05-01,2024-05-31,2024,16,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,GORKHA,"NEPAL, GANDAKI PROVINCE, GORKHA",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,MANANG,"NEPAL, GANDAKI PROVINCE, MANANG",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,MUSTANG,"NEPAL, GANDAKI PROVINCE, MUSTANG",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,MYAGDI,"NEPAL, GANDAKI PROVINCE, MYAGDI",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,KASKI,"NEPAL, GANDAKI PROVINCE, KASKI",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,16,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,LAMJUNG,"NEPAL, GANDAKI PROVINCE, LAMJUNG",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,7,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,TANAHU,"NEPAL, GANDAKI PROVINCE, TANAHU",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,17,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,NAWALPARASI EAST,"NEPAL, GANDAKI PROVINCE, NAWALPARASI EAST",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,SYANGJA,"NEPAL, GANDAKI PROVINCE, SYANGJA",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,PARBAT,"NEPAL, GANDAKI PROVINCE, PARBAT",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,GANDAKI PROVINCE,BAGLUNG,"NEPAL, GANDAKI PROVINCE, BAGLUNG",NPL,22363,NP-GA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,RUKUM EAST,"NEPAL, LUMBINI PROVINCE, RUKUM EAST",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,ROLPA,"NEPAL, LUMBINI PROVINCE, ROLPA",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,PYUTHAN,"NEPAL, LUMBINI PROVINCE, PYUTHAN",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,GULMI,"NEPAL, LUMBINI PROVINCE, GULMI",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,3,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,ARGHAKHANCHI,"NEPAL, LUMBINI PROVINCE, ARGHAKHANCHI",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,6,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,PALPA,"NEPAL, LUMBINI PROVINCE, PALPA",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,NAWALPARASI WEST,"NEPAL, LUMBINI PROVINCE, NAWALPARASI WEST",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,RUPANDEHI,"NEPAL, LUMBINI PROVINCE, RUPANDEHI",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,KAPILBASTU,"NEPAL, LUMBINI PROVINCE, KAPILBASTU",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,DANG,"NEPAL, LUMBINI PROVINCE, DANG",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,4,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,BANKE,"NEPAL, LUMBINI PROVINCE, BANKE",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,LUMBINI PROVINCE,BARDIYA,"NEPAL, LUMBINI PROVINCE, BARDIYA",NPL,22364,NP-LU,NA,2024-05-01,2024-05-31,2024,7,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,DOLPA,"NEPAL, KARNALI PROVINCE, DOLPA",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,MUGU,"NEPAL, KARNALI PROVINCE, MUGU",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,HUMLA,"NEPAL, KARNALI PROVINCE, HUMLA",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,JUMLA,"NEPAL, KARNALI PROVINCE, JUMLA",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,KALIKOT,"NEPAL, KARNALI PROVINCE, KALIKOT",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,DAILEKH,"NEPAL, KARNALI PROVINCE, DAILEKH",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,2,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,JAJARKOT,"NEPAL, KARNALI PROVINCE, JAJARKOT",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,RUKUM WEST,"NEPAL, KARNALI PROVINCE, RUKUM WEST",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,SALYAN,"NEPAL, KARNALI PROVINCE, SALYAN",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,KARNALI PROVINCE,SURKHET,"NEPAL, KARNALI PROVINCE, SURKHET",NPL,22359,NP-KA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,BAJURA,"NEPAL, SUDUR PASHCHIM PROVINCE, BAJURA",NPL,22357,NP-MA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,BAJHANG,"NEPAL, SUDUR PASHCHIM PROVINCE, BAJHANG",NPL,22357,NP-MA,NA,2024-05-01,2024-05-31,2024,1,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,DARCHULA,"NEPAL, SUDUR PASHCHIM PROVINCE, DARCHULA",NPL,22357,NP-MA,NA,2024-05-01,2024-05-31,2024,7,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
NEPAL,SUDUR PASHCHIM PROVINCE,BAITADI,"NEPAL, SUDUR PASHCHIM PROVINCE, BAITADI",NPL,22357,NP-MA,NA,2024-05-01,2024-05-31,2024,0,Total,Admin2,Month,MOH-NPL-2024-Y04-02,SEARO
